1	0.5	4.372456855520347	5.1331042071396915
2	0.25	7.191303151439474	6.661729289812758
3	0.375	5.554889886349913	5.932824903655933
4	0.3125	6.303836433644691	6.30848807652093
5	0.28125	6.728316617412942	6.487560086161212
6	0.296875	6.5115254918907075	6.398724256964021
7	0.3046875	6.406574121174955	6.353787863806555
8	0.30859375	6.354932321416907	6.331183983495495
9	0.310546875	6.329316601136002	6.319847592577334
10	0.3115234375	6.316559630704287	6.314170731720159
11	0.31201171875	6.310193817653931	6.3113301291754125
12	0.311767578125	6.31337566965624	6.3127506116186325
13	0.3118896484375	6.311784480136032	6.312040415701491
14	0.31182861328125	6.312580009002419	6.31239552498472
15	0.311859130859375	6.312182228097541	6.312217973174452
16	0.3118438720703125	6.31238111443184	6.3123067497874
17	0.31185150146484375	6.3122816702351825	6.31226236165788
18	0.3118553161621094	6.312231948908988	6.312240167460407
1	0.5	4.372456855520347	5.1331042071396915
2	0.25	7.191303151439474	6.661729289812758
3	0.375	5.554889886349913	5.932824903655933
4	0.3125	6.303836433644691	6.30848807652093
5	0.28125	6.728316617412942	6.487560086161212
6	0.296875	6.5115254918907075	6.398724256964021
7	0.3046875	6.406574121174955	6.353787863806555
8	0.30859375	6.354932321416907	6.331183983495495
9	0.310546875	6.329316601136002	6.319847592577334
10	0.3115234375	6.316559630704287	6.314170731720159
11	0.31201171875	6.310193817653931	6.3113301291754125
12	0.311767578125	6.31337566965624	6.3127506116186325
13	0.3118896484375	6.311784480136032	6.312040415701491
14	0.31182861328125	6.312580009002419	6.31239552498472
15	0.311859130859375	6.312182228097541	6.312217973174452
16	0.3118438720703125	6.31238111443184	6.3123067497874
17	0.31185150146484375	6.3122816702351825	6.31226236165788
18	0.3118553161621094	6.312231948908988	6.312240167460407
1	0.5	4.372456855520347	5.1331042071396915
2	0.25	7.191303151439474	6.661729289812758
3	0.375	5.554889886349913	5.932824903655933
4	0.3125	6.303836433644691	6.30848807652093
5	0.28125	6.728316617412942	6.487560086161212
6	0.296875	6.5115254918907075	6.398724256964021
7	0.3046875	6.406574121174955	6.353787863806555
8	0.30859375	6.354932321416907	6.331183983495495
9	0.310546875	6.329316601136002	6.319847592577334
10	0.3115234375	6.316559630704287	6.314170731720159
11	0.31201171875	6.310193817653931	6.3113301291754125
12	0.311767578125	6.31337566965624	6.3127506116186325
13	0.3118896484375	6.311784480136032	6.312040415701491
14	0.31182861328125	6.312580009002419	6.31239552498472
15	0.311859130859375	6.312182228097541	6.312217973174452
16	0.3118438720703125	6.31238111443184	6.3123067497874
17	0.31185150146484375	6.3122816702351825	6.31226236165788
18	0.3118553161621094	6.312231948908988	6.312240167460407
1	0.5	4.372456855520347	5.1331042071396915
2	0.25	7.191303151439474	6.661729289812758
3	0.375	5.554889886349913	5.932824903655933
4	0.3125	6.303836433644691	6.30848807652093
5	0.28125	6.728316617412942	6.487560086161212
6	0.296875	6.5115254918907075	6.398724256964021
7	0.3046875	6.406574121174955	6.353787863806555
8	0.30859375	6.354932321416907	6.331183983495495
9	0.310546875	6.329316601136002	6.319847592577334
10	0.3115234375	6.316559630704287	6.314170731720159
11	0.31201171875	6.310193817653931	6.3113301291754125
12	0.311767578125	6.31337566965624	6.3127506116186325
13	0.3118896484375	6.311784480136032	6.312040415701491
14	0.31182861328125	6.312580009002419	6.31239552498472
15	0.311859130859375	6.312182228097541	6.312217973174452
16	0.3118438720703125	6.31238111443184	6.3123067497874
17	0.31185150146484375	6.3122816702351825	6.31226236165788
18	0.3118553161621094	6.312231948908988	6.312240167460407
1	0.5	4.372456855520347	5.1331042071396915
2	0.25	7.191303151439474	6.661729289812758
3	0.375	5.554889886349913	5.932824903655933
4	0.3125	6.303836433644691	6.30848807652093
5	0.28125	6.728316617412942	6.487560086161212
6	0.296875	6.5115254918907075	6.398724256964021
7	0.3046875	6.406574121174955	6.353787863806555
8	0.30859375	6.354932321416907	6.331183983495495
9	0.310546875	6.329316601136002	6.319847592577334
10	0.3115234375	6.316559630704287	6.314170731720159
11	0.31201171875	6.310193817653931	6.3113301291754125
12	0.311767578125	6.31337566965624	6.3127506116186325
13	0.3118896484375	6.311784480136032	6.312040415701491
14	0.31182861328125	6.312580009002419	6.31239552498472
15	0.311859130859375	6.312182228097541	6.312217973174452
16	0.3118438720703125	6.31238111443184	6.3123067497874
17	0.31185150146484375	6.3122816702351825	6.31226236165788
18	0.3118553161621094	6.312231948908988	6.312240167460407
1	0.5	4.0	5.0
2	0.25	7.0	6.0
3	0.375	5.0	5.0
4	0.3125	6.0	6.0
5	0.28125	6.0	6.0
6	0.296875	6.0	6.0
7	0.3046875	6.0	6.0
8	0.30859375	6.0	6.0
9	0.310546875	6.0	6.0
10	0.3115234375	6.0	6.0
11	0.31201171875	6.0	6.0
12	0.311767578125	6.0	6.0
13	0.3118896484375	6.0	6.0
14	0.31182861328125	6.0	6.0
15	0.311859130859375	6.0	6.0
16	0.3118438720703125	6.0	6.0
17	0.31185150146484375	6.0	6.0
18	0.3118553161621094	6.0	6.0
